client_id,age,satisfaction_score,purchase_count,total_purchase_value,avg_purchase_value,avg_floor_area,investment_flag,loan_flag,office_share,apartment_share,corporate_flag,cluster
C1397,43.0,4,4,1551369.83,387842.4575,1175.235,0,0,0.0,1.0,0,5
C1398,60.0,5,3,926545.71,308848.57,1182.08,0,1,0.0,1.0,0,4
C1399,48.0,5,4,1259614.96,314903.74,1061.1325,0,0,0.0,1.0,0,4
C1400,35.0,4,4,1146194.54,286548.635,939.4875,0,0,0.0,1.0,0,4
C1401,27.0,1,4,1223523.71,305880.9275,1005.5625,1,0,0.5,0.5,0,2
C1402,58.0,3,4,1394159.93,348539.9825,1132.7375,0,0,0.0,1.0,0,4
C1403,43.0,2,4,1463350.69,365837.6725,1210.7375000000002,0,0,0.0,1.0,0,5
C1404,76.0,4,4,1193678.04,298419.51,1024.3375,0,0,0.0,1.0,0,4
C1405,71.0,5,3,1306722.3599999999,435574.11999999994,1438.2933333333333,0,0,0.3333333333333333,0.6666666666666666,0,0
C1406,57.0,3,4,1364413.45,341103.3625,1151.6100000000001,0,0,0.25,0.75,0,2
C1407,71.0,1,4,1429717.0899999999,357429.27249999996,1123.3175,0,0,0.5,0.5,0,2
C1408,63.0,2,4,1345035.74,336258.935,1103.3025,0,0,0.0,1.0,1,3
C1409,70.0,2,3,1072801.12,357600.37333333335,1117.9399999999998,1,0,0.3333333333333333,0.6666666666666666,0,2
C1410,61.0,2,4,1439196.49,359799.1225,1164.0149999999999,0,0,0.0,1.0,0,5
C1411,39.0,2,4,1318823.1600000001,329705.79000000004,1099.4925,0,0,0.25,0.75,0,2
C1412,41.0,2,4,1498125.2,374531.3,1158.7275,0,0,0.25,0.75,1,3
C1413,58.0,4,4,1489065.1600000001,372266.29000000004,1425.7675,0,0,0.0,1.0,0,5
C1414,52.0,4,4,1188718.7,297179.675,972.335,0,0,0.5,0.5,0,2
C1415,67.0,1,3,748797.26,249599.08666666667,879.3433333333332,1,0,0.3333333333333333,0.6666666666666666,0,2
C1416,73.0,2,3,1418066.3900000001,472688.7966666667,1452.2633333333333,0,0,0.0,1.0,0,5
C1417,73.0,5,3,1023021.48,341007.16,1066.59,0,0,0.0,1.0,0,4
C1418,72.0,2,3,1443234.8900000001,481078.2966666667,1529.4633333333334,1,0,0.0,1.0,0,5
C1419,55.0,4,4,1143605.72,285901.43,928.745,1,1,0.5,0.5,0,7
C1420,45.0,5,4,1196856.69,299214.1725,929.6975,0,0,0.75,0.25,1,3
C1421,69.0,1,3,938557.1900000001,312852.39666666667,1098.0666666666666,0,0,0.0,1.0,0,4
C1422,72.0,1,4,2032565.11,508141.2775,1555.2975000000001,1,1,0.0,1.0,0,5
C1423,71.0,4,4,1822778.3599999999,455694.58999999997,1504.0974999999999,0,1,0.25,0.75,0,0
C1424,72.0,2,3,1382756.57,460918.8566666667,1465.1466666666665,0,1,0.0,1.0,0,5
C1425,55.0,3,3,1449563.3199999998,483187.77333333326,1521.64,0,0,0.3333333333333333,0.6666666666666666,0,0
C1426,62.0,2,4,1709098.18,427274.545,1510.65,0,0,0.0,1.0,0,5
C1427,71.0,5,4,1378636.21,344659.0525,1184.9475,0,0,0.25,0.75,0,2
C1428,73.0,4,4,1136052.54,284013.135,946.6525,0,1,0.25,0.75,0,7
C1429,36.0,5,4,1697550.01,424387.5025,1421.4650000000001,1,0,0.5,0.5,0,0
C1430,63.0,4,3,928463.2,309487.73333333334,1022.67,0,0,0.0,1.0,0,4
C1431,84.0,3,4,1620159.73,405039.9325,1365.9450000000002,0,1,0.25,0.75,0,0
C1432,75.0,3,3,863383.74,287794.58,1033.6200000000001,0,0,0.3333333333333333,0.6666666666666666,0,2
C1433,73.0,4,3,1358111.0699999998,452703.68999999994,1493.243333333333,0,0,0.0,1.0,0,5
C1434,41.0,5,4,1038640.05,259660.0125,894.905,1,0,0.0,1.0,1,3
C1435,59.0,2,3,903765.87,301255.29,945.65,1,0,0.3333333333333333,0.6666666666666666,0,2
C1436,28.0,2,3,969917.19,323305.73,992.2199999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C1437,29.0,5,4,1668948.58,417237.145,1332.2825,1,0,0.25,0.75,0,0
C1438,38.0,2,3,1255115.0,418371.6666666667,1321.5033333333333,0,1,0.3333333333333333,0.6666666666666666,0,0
C1439,26.0,2,3,1040682.81,346894.27,1138.4233333333334,0,0,0.0,1.0,0,4
C1440,74.0,2,3,901013.4199999999,300337.80666666664,1010.5300000000001,1,0,0.3333333333333333,0.6666666666666666,0,2
C1441,81.0,5,3,1201777.78,400592.5933333333,1334.84,1,0,0.0,1.0,0,6
C1442,26.0,2,3,1007348.75,335782.9166666667,1110.6233333333332,0,1,0.0,1.0,0,4
C1443,47.0,2,3,1045348.1100000001,348449.37000000005,1072.4833333333333,0,0,0.0,1.0,0,4
C1444,45.0,3,3,1089631.7,363210.56666666665,1186.05,0,0,0.0,1.0,0,4
C1445,38.0,5,4,1249138.91,312284.7275,976.9675,0,0,0.0,1.0,0,4
C1446,75.0,4,4,1550820.49,387705.1225,1385.6475,0,0,0.0,1.0,0,5
C1447,54.0,4,4,1372408.9,343102.225,1151.37,1,1,0.0,1.0,0,6
C1448,68.0,1,4,1221304.62,305326.155,984.9525,0,0,0.25,0.75,0,2
C1449,27.0,5,3,1110557.49,370185.83,1221.6766666666665,1,0,0.0,1.0,0,6
C1450,30.0,5,3,1028509.6,342836.5333333333,1037.5833333333333,0,0,0.0,1.0,0,4
C1451,43.0,1,4,1529673.3199999998,382418.32999999996,1259.875,0,0,0.0,1.0,0,5
C1452,33.0,3,3,1320005.77,440001.92333333334,1487.6599999999999,0,0,0.0,1.0,0,5
C1453,45.0,2,3,1145044.9,381681.6333333333,1243.8233333333333,0,0,0.0,1.0,0,5
C1454,78.0,1,3,1188825.44,396275.14666666667,1321.5033333333333,1,0,0.0,1.0,0,6
C1455,37.0,3,3,985992.4299999999,328664.1433333333,983.4266666666667,0,1,0.3333333333333333,0.6666666666666666,0,7
C1456,34.0,1,4,1598853.55,399713.3875,1313.38,1,1,0.0,1.0,1,3
C1457,78.0,3,4,1537205.06,384301.265,1227.17,0,1,0.5,0.5,0,0
C1458,76.0,1,3,917921.54,305973.8466666667,979.0866666666667,0,0,0.3333333333333333,0.6666666666666666,0,2
C1459,77.0,5,4,1556253.48,389063.37,1385.6475,0,0,0.0,1.0,0,5
C1460,54.0,1,4,1569390.69,392347.6725,1294.645,0,1,0.0,1.0,0,5
C1461,83.0,5,4,1507966.87,376991.7175,1294.645,0,0,0.0,1.0,0,5
C1462,42.0,3,4,1220331.12,305082.78,956.6725,1,0,0.5,0.5,0,2
C1463,83.0,2,4,1639044.0,409761.0,1386.5875,0,1,0.0,1.0,0,5
C1464,87.0,1,3,1094818.68,364939.56,1086.24,0,0,0.0,1.0,0,4
C1465,36.0,3,3,1312191.47,437397.1566666667,1457.8333333333333,0,1,0.0,1.0,0,5
C1466,27.0,2,4,1387827.15,346956.7875,1053.27,1,0,0.0,1.0,0,6
C1467,75.0,5,3,761353.26,253784.42,849.6366666666667,0,0,0.0,1.0,0,4
C1468,86.0,3,3,1072452.07,357484.0233333334,1185.3533333333332,0,0,0.6666666666666666,0.3333333333333333,0,2
C1469,56.0,1,3,1512121.6400000001,504040.5466666667,1538.7766666666666,0,0,0.0,1.0,0,5
C1470,86.0,3,3,1440682.21,480227.4033333333,1590.8633333333335,1,1,0.0,1.0,0,5
C1471,86.0,1,4,1048588.76,262147.19,801.0649999999999,0,1,0.25,0.75,0,7
C1472,36.0,1,4,1610320.87,402580.2175,1237.1025,0,0,0.0,1.0,0,5
C1473,53.0,2,4,1415300.74,353825.185,1009.23,0,0,0.0,1.0,0,4
C1474,57.0,3,4,1563434.47,390858.6175,1307.3,0,0,0.0,1.0,0,5
C1475,83.0,4,4,1579186.25,394796.5625,1287.055,0,1,0.0,1.0,0,5
C1476,26.0,1,4,1505369.42,376342.355,1141.225,0,0,0.25,0.75,0,2
C1477,58.0,1,4,1051466.92,262866.73,920.7075,1,0,0.25,0.75,1,3
C1478,68.0,1,3,965772.74,321924.24666666664,1082.8966666666668,1,0,0.0,1.0,0,6
C1479,58.0,1,4,1275455.51,318863.8775,1018.5225,1,0,0.0,1.0,0,6
C1480,41.0,3,4,1466467.79,366616.9475,1220.42,1,0,0.25,0.75,0,0
C1481,42.0,3,4,1059700.8800000001,264925.22000000003,901.245,1,0,0.75,0.25,1,3
C1482,74.0,2,4,1665015.1700000002,416253.79250000004,1312.8225,0,1,0.25,0.75,0,0
C1483,52.0,3,4,1831769.62,457942.405,1486.3274999999999,0,1,0.0,1.0,0,5
C1484,55.0,3,4,1117191.81,279297.9525,995.0275,0,0,0.0,1.0,0,4
C1485,42.0,4,4,1604885.52,401221.38,1350.2175,1,0,0.25,0.75,0,0
C1486,30.0,5,3,1019385.69,339795.23,1156.5633333333333,0,1,0.3333333333333333,0.6666666666666666,0,7
C1487,61.0,3,4,1553533.51,388383.3775,1294.645,0,0,0.0,1.0,0,5
C1488,51.0,2,3,1029238.79,343079.5966666667,1140.1866666666667,1,0,0.0,1.0,0,6
C1489,76.0,5,3,1056549.47,352183.1566666667,1240.6066666666666,0,0,0.3333333333333333,0.6666666666666666,0,2
C1490,32.0,5,3,861119.76,287039.92,939.3299999999999,1,1,0.0,1.0,0,6
C1491,29.0,4,4,1056750.03,264187.5075,901.245,0,0,0.0,1.0,0,4
C1492,42.0,2,3,1309655.49,436551.83,1579.3133333333335,0,0,0.0,1.0,0,5
C1493,35.0,4,3,864605.61,288201.87,1037.11,0,1,0.0,1.0,0,4
C1494,30.0,1,3,913338.07,304446.0233333333,934.8733333333333,0,0,0.0,1.0,0,4
C1495,35.0,1,4,2059292.68,514823.17,1591.4724999999999,0,0,0.25,0.75,0,0
C1496,40.0,5,3,1119013.6099999999,373004.5366666666,1151.5466666666669,0,0,0.3333333333333333,0.6666666666666666,0,2
C1497,87.0,4,3,794765.34,264921.77999999997,880.66,1,0,0.3333333333333333,0.6666666666666666,0,2
C1498,60.0,5,4,1142631.83,285657.9575,889.8725000000001,1,0,0.0,1.0,0,6
C1499,29.0,3,3,1321905.54,440635.18,1523.6933333333334,0,1,0.0,1.0,0,5
C1500,31.0,2,4,1020299.92,255074.98,841.385,0,0,0.0,1.0,0,4
C1501,75.0,4,3,761279.08,253759.69333333333,851.4266666666667,1,0,0.6666666666666666,0.3333333333333333,0,2
C1502,32.0,5,4,1045772.34,261443.085,911.0425,0,1,0.0,1.0,0,4
C1503,40.0,5,4,1299971.48,324992.87,1050.5725,1,0,0.5,0.5,1,3
C1504,80.0,4,3,871805.96,290601.98666666663,979.0866666666667,0,0,0.0,1.0,0,4
C1505,32.0,3,4,1012922.06,253230.515,799.9225,0,0,0.5,0.5,0,2
C1506,76.0,3,3,1010109.4,336703.13333333336,1155.4633333333334,1,0,0.3333333333333333,0.6666666666666666,0,2
C1507,75.0,3,4,1499666.44,374916.61,1220.915,0,0,0.0,1.0,0,5
C1508,33.0,3,4,965283.79,241320.9475,783.64,0,0,0.25,0.75,0,2
C1509,80.0,3,4,1821912.8699999999,455478.21749999997,1482.5875,0,0,0.0,1.0,0,5
C1510,65.0,5,3,804243.22,268081.0733333333,842.68,0,0,0.0,1.0,1,3
C1511,37.0,2,3,1093080.8599999999,364360.2866666666,1152.6466666666668,0,1,0.3333333333333333,0.6666666666666666,0,7
C1512,71.0,4,4,1209056.95,302264.2375,1046.42,0,1,0.25,0.75,0,7
C1513,31.0,2,3,1452266.37,484088.79000000004,1538.7766666666666,0,0,0.0,1.0,0,5
C1514,40.0,4,3,1211908.53,403969.51,1386.32,0,0,0.3333333333333333,0.6666666666666666,0,0
C1515,80.0,5,4,1433703.52,358425.88,1227.17,1,0,0.25,0.75,0,2
C1516,73.0,4,3,690456.91,230152.30333333334,801.46,0,0,0.3333333333333333,0.6666666666666666,0,2
C1517,49.0,2,4,1328693.42,332173.355,1076.59,1,0,0.25,0.75,0,2
C1518,32.0,5,4,961942.8799999999,240485.71999999997,886.4275,0,1,0.0,1.0,0,4
C1519,54.0,1,4,1366990.1300000001,341747.53250000003,1072.9850000000001,0,0,0.0,1.0,0,4
C1520,81.0,1,4,1425469.02,356367.255,1187.8925,0,0,0.0,1.0,0,5
C1521,53.0,4,3,913579.4099999999,304526.47,1032.28,0,0,0.0,1.0,0,4
C1522,62.0,5,4,1598304.98,399576.245,1378.985,0,0,0.25,0.75,0,0
C1523,45.0,3,4,1652083.92,413020.98,1334.8775,1,0,0.0,1.0,1,3
C1524,59.0,2,4,1434208.3,358552.075,1164.0149999999999,0,0,0.5,0.5,0,2
C1525,67.0,1,3,1336757.18,445585.7266666666,1511.63,0,0,0.0,1.0,0,5
C1526,70.0,3,3,1429330.15,476443.3833333333,1600.9133333333332,0,0,0.0,1.0,0,5
C1527,37.0,1,3,993447.0599999999,331149.01999999996,1200.3500000000001,0,0,0.0,1.0,0,4
C1528,30.0,1,3,1058452.68,352817.56,1125.17,0,1,0.3333333333333333,0.6666666666666666,0,7
C1529,37.0,4,4,1614522.9000000001,403630.72500000003,1350.98,0,0,0.0,1.0,1,3
C1530,38.0,2,3,1011087.75,337029.25,1107.81,0,0,0.0,1.0,0,4
C1531,63.0,2,4,1272471.05,318117.7625,1065.415,1,0,0.5,0.5,0,2
C1532,28.0,3,4,1446462.79,361615.6975,1164.0149999999999,0,1,0.0,1.0,0,4
C1533,38.0,4,4,1019127.09,254781.7725,727.265,0,0,0.5,0.5,0,2
C1534,30.0,4,3,1195359.88,398453.2933333333,1303.4733333333334,0,1,0.0,1.0,0,5
C1535,33.0,3,4,1967005.46,491751.365,1591.4724999999999,1,0,0.0,1.0,0,5
C1536,44.0,3,3,1076884.84,358961.61333333334,1050.6433333333332,0,0,0.3333333333333333,0.6666666666666666,0,2
C1537,27.0,5,3,1637300.4100000001,545766.8033333333,1579.3133333333335,0,0,0.3333333333333333,0.6666666666666666,0,0
C1538,79.0,5,3,775544.78,258514.92666666667,941.38,1,0,0.3333333333333333,0.6666666666666666,0,2
C1539,29.0,1,3,811448.36,270482.7866666667,995.5099999999999,0,0,0.0,1.0,0,4
C1540,70.0,2,3,842510.7,280836.89999999997,908.2333333333332,0,1,0.0,1.0,0,4
C1541,62.0,2,4,1173616.46,293404.115,995.0275,0,0,0.25,0.75,0,2
C1542,37.0,1,3,1261648.92,420549.63999999996,1356.7466666666667,0,1,0.0,1.0,0,5
C1543,71.0,3,3,1199490.31,399830.10333333333,1267.4066666666668,1,0,0.3333333333333333,0.6666666666666666,0,0
C1544,79.0,3,3,1551623.3,517207.76666666666,1679.1066666666666,0,0,0.0,1.0,0,5
C1545,34.0,1,3,1101811.15,367270.3833333333,1254.5033333333333,1,1,0.0,1.0,0,6
C1546,60.0,4,4,1161022.51,290255.6275,874.9925000000001,0,1,0.25,0.75,0,7
C1547,52.0,2,4,1199337.46,299834.365,997.415,0,1,0.25,0.75,0,7
C1548,59.0,2,3,615223.03,205074.34333333335,678.9699999999999,0,1,0.0,1.0,1,3
C1549,65.0,4,3,837044.35,279014.7833333333,983.4266666666667,0,0,0.0,1.0,0,4
C1550,29.0,2,4,1368767.79,342191.9475,1164.0149999999999,0,0,0.0,1.0,0,4
C1551,35.0,2,3,1252240.69,417413.5633333333,1438.2933333333333,0,0,0.3333333333333333,0.6666666666666666,0,0
C1552,79.0,2,4,1356450.7000000002,339112.67500000005,1074.0525,1,1,0.25,0.75,0,7
C1553,36.0,4,3,979536.36,326512.12,1038.7166666666667,0,0,0.0,1.0,1,3
C1554,28.0,1,3,742034.24,247344.74666666667,678.9699999999999,0,0,0.0,1.0,0,4
C1555,80.0,5,4,1233852.38,308463.095,1012.5575,0,0,0.0,1.0,0,4
C1556,44.0,2,4,1215734.71,303933.6775,1020.3875,1,0,0.0,1.0,0,6
C1557,85.0,2,3,955054.1799999999,318351.3933333333,1072.4833333333333,0,1,0.0,1.0,0,4
C1558,82.0,4,3,1482069.56,494023.1866666667,1680.5266666666666,0,0,0.6666666666666666,0.3333333333333333,0,0
C1559,51.0,2,3,1345808.87,448602.9566666667,1445.2933333333333,0,0,0.0,1.0,0,5
C1560,86.0,4,3,1052677.5699999998,350892.52333333326,1148.0433333333333,0,1,0.3333333333333333,0.6666666666666666,0,7
C1561,62.0,5,3,1135294.51,378431.50333333336,1193.7733333333333,1,0,0.0,1.0,0,6
C1562,39.0,4,3,1179775.32,393258.44,1268.0466666666669,0,0,0.0,1.0,0,5
C1563,39.0,5,3,979729.05,326576.35000000003,1090.7733333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C1564,62.0,5,3,1595925.43,531975.1433333333,1635.6233333333332,1,0,0.0,1.0,0,5
C1565,46.0,4,4,1140899.22,285224.805,994.0725,0,0,0.25,0.75,0,2
C1566,32.0,3,4,1450240.65,362560.1625,1175.235,0,0,0.0,1.0,0,5
C1567,49.0,4,4,1594452.6199999999,398613.15499999997,1276.9875,0,0,0.25,0.75,0,0
C1568,36.0,5,3,1373808.0899999999,457936.02999999997,1357.1933333333334,0,0,0.3333333333333333,0.6666666666666666,0,0
C1569,33.0,1,3,1175242.5499999998,391747.5166666666,1258.29,1,1,0.0,1.0,0,6
C1570,63.0,5,4,1469638.4,367409.6,1333.5625,0,0,0.0,1.0,0,5
C1571,49.0,2,4,1243439.96,310859.99,1092.085,0,0,0.0,1.0,0,4
C1572,66.0,3,4,886149.52,221537.38,748.33,0,0,0.0,1.0,0,4
C1573,80.0,1,4,1175839.94,293959.985,1059.9375,0,0,0.5,0.5,0,2
C1574,42.0,4,3,1195224.9,398408.3,1255.6333333333334,0,0,0.0,1.0,0,5
C1575,26.0,2,4,1395067.1600000001,348766.79000000004,1158.7275,0,0,0.0,1.0,0,4
C1576,49.0,3,4,1359536.24,339884.06,1098.1675,1,1,0.25,0.75,0,7
C1577,44.0,3,3,1427933.58,475977.86000000004,1471.8999999999999,0,0,0.3333333333333333,0.6666666666666666,0,0
C1578,30.0,2,3,765431.01,255143.67,934.8733333333333,1,0,0.0,1.0,0,6
C1579,82.0,4,4,1101753.5899999999,275438.39749999996,952.0525,1,0,0.25,0.75,0,2
C1580,29.0,1,4,1008834.66,252208.665,872.2,1,1,0.25,0.75,0,7
C1581,76.0,1,3,1123364.22,374454.74,1023.9266666666666,1,0,0.6666666666666666,0.3333333333333333,0,2
C1582,71.0,4,3,1030269.01,343423.00333333336,1050.08,0,1,0.3333333333333333,0.6666666666666666,0,7
C1583,59.0,2,4,1378030.61,344507.6525,1170.135,0,0,0.25,0.75,0,2
C1584,41.0,1,3,1199226.44,399742.14666666667,1361.7433333333333,1,1,0.0,1.0,1,3
C1585,66.0,5,4,1480011.91,370002.9775,1276.8225,0,0,0.0,1.0,0,5
C1586,60.0,3,3,1116579.83,372193.2766666667,1224.68,0,0,0.0,1.0,0,4
C1587,84.0,4,3,743057.13,247685.71,850.2466666666668,1,1,0.0,1.0,0,6
C1588,46.0,5,3,957201.31,319067.10333333333,1104.51,1,0,0.0,1.0,0,6
C1589,73.0,4,3,1380536.7000000002,460178.9000000001,1396.87,1,0,0.3333333333333333,0.6666666666666666,0,0
C1590,47.0,1,4,1470403.6,367600.9,1228.8325,0,0,0.25,0.75,1,3
C1591,55.0,4,4,1676312.98,419078.245,1341.715,1,0,0.0,1.0,0,5
C1592,52.0,2,4,878452.1900000001,219613.04750000002,735.11,1,1,0.25,0.75,0,7
C1593,51.0,1,4,825960.49,206490.1225,666.135,0,0,0.0,1.0,0,4
C1594,57.0,2,4,1522994.53,380748.6325,1259.875,0,0,0.25,0.75,0,0
C1595,71.0,5,4,1310147.8599999999,327536.96499999997,1186.5225,0,0,0.0,1.0,0,4
C1596,47.0,4,3,1642954.44,547651.48,1649.26,1,0,0.0,1.0,0,5
C1597,77.0,4,4,1155778.2,288944.55,947.7475,1,1,0.0,1.0,0,6
C1598,86.0,4,3,1163931.67,387977.2233333333,1310.3966666666665,0,1,0.0,1.0,0,5
C1599,46.0,5,3,1321031.17,440343.7233333333,1337.1733333333334,1,1,0.0,1.0,0,5
C1600,59.0,5,4,1237164.36,309291.09,984.6475,0,0,0.0,1.0,0,4
C1601,30.0,3,3,829078.01,276359.33666666667,913.6700000000001,0,0,0.0,1.0,0,4
C1602,41.0,4,4,1676863.99,419215.9975,1425.28,1,0,0.0,1.0,0,5
C1603,64.0,5,4,1077719.71,269429.9275,976.2049999999999,0,0,0.5,0.5,0,2
C1604,77.0,4,3,1050264.24,350088.08,1243.8233333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C1605,28.0,4,4,1170783.34,292695.835,874.9925000000001,1,1,0.5,0.5,0,7
C1606,62.0,1,3,917562.71,305854.23666666663,1033.4833333333333,0,1,0.3333333333333333,0.6666666666666666,0,7
C1607,63.0,3,3,829294.5700000001,276431.5233333334,927.6066666666666,0,0,0.0,1.0,0,4
C1608,27.0,4,3,1431381.65,477127.2166666666,1447.82,0,1,0.3333333333333333,0.6666666666666666,0,0
C1609,63.0,2,3,804844.43,268281.4766666667,900.46,1,0,0.0,1.0,0,6
C1610,60.0,3,4,1249167.74,312291.935,1114.2125,1,0,0.25,0.75,0,2
C1611,52.0,4,4,1072189.52,268047.38,842.75,1,0,0.0,1.0,0,6
C1612,37.0,1,3,766554.56,255518.18666666668,839.1433333333334,0,0,0.0,1.0,0,4
C1613,28.0,2,4,1608368.22,402092.055,1400.6975,0,1,0.25,0.75,0,0
C1614,58.0,4,3,822155.05,274051.68333333335,1059.3466666666666,1,0,0.0,1.0,0,6
C1615,64.0,5,3,857125.52,285708.50666666665,903.87,0,0,0.0,1.0,0,4
C1616,36.0,5,4,1344053.71,336013.4275,1128.1275,1,1,0.0,1.0,0,6
C1617,74.0,3,3,776005.5,258668.5,839.1433333333334,0,0,0.0,1.0,0,4
C1618,64.0,2,4,1356655.6800000002,339163.92000000004,1103.3025,0,1,0.25,0.75,0,7
C1619,74.0,2,4,1390206.46,347551.615,1164.0149999999999,0,0,0.5,0.5,0,2
C1620,82.0,1,3,788250.3500000001,262750.1166666667,979.0866666666667,0,1,0.3333333333333333,0.6666666666666666,0,7
C1621,72.0,2,3,739739.97,246579.99,973.09,1,0,0.0,1.0,0,6
C1622,66.0,1,3,1054193.3599999999,351397.7866666666,1107.81,0,1,0.0,1.0,0,4
C1623,32.0,4,3,1060233.46,353411.1533333333,1111.2966666666666,0,0,0.0,1.0,0,4
C1624,75.0,4,4,1943363.94,485840.985,1602.67,0,1,0.0,1.0,0,5
C1625,27.0,4,3,910587.85,303529.2833333333,1094.84,0,0,0.0,1.0,0,4
C1626,57.0,2,3,1225657.22,408552.4066666667,1464.8466666666666,0,1,0.0,1.0,0,5
C1627,53.0,1,3,1275226.77,425075.59,1527.8633333333335,1,0,0.0,1.0,0,5
C1628,33.0,4,3,800299.08,266766.36,842.73,0,1,0.3333333333333333,0.6666666666666666,1,3
C1629,70.0,5,3,789150.05,263050.01666666666,1008.13,0,0,0.3333333333333333,0.6666666666666666,0,2
C1630,32.0,1,3,1206881.92,402293.9733333333,1338.1466666666668,1,1,0.3333333333333333,0.6666666666666666,1,3
C1631,60.0,5,4,1683720.2,420930.05,1267.07,0,0,0.25,0.75,0,0
C1632,63.0,3,4,1425130.6800000002,356282.67000000004,1152.755,1,1,0.0,1.0,0,6
C1633,50.0,2,3,847190.3300000001,282396.7766666667,976.8166666666666,0,0,0.3333333333333333,0.6666666666666666,0,2
C1634,82.0,2,4,1044217.01,261054.2525,872.2,1,0,0.0,1.0,0,6
C1635,78.0,1,4,1104480.44,276120.11,919.7425000000001,0,0,0.0,1.0,0,4
C1636,39.0,5,3,1171439.72,390479.9066666667,1308.5133333333333,0,1,0.3333333333333333,0.6666666666666666,1,3
C1637,57.0,5,3,1333020.46,444340.1533333333,1525.18,0,0,0.0,1.0,0,5
C1638,48.0,1,3,1047895.71,349298.57,1175.6833333333334,1,1,0.6666666666666666,0.3333333333333333,0,7
C1639,83.0,1,4,1088561.44,272140.36,975.4225,0,0,0.0,1.0,0,4
C1640,60.0,1,4,1172146.65,293036.6625,1047.99,0,1,0.0,1.0,0,4
C1641,55.0,1,4,1898878.08,474719.52,1504.0974999999999,0,0,0.5,0.5,0,0
C1642,45.0,5,4,1441785.62,360446.405,1167.1599999999999,0,0,0.5,0.5,0,0
C1643,48.0,4,3,1182889.92,394296.63999999996,1468.6933333333334,0,0,0.0,1.0,0,5
C1644,82.0,1,4,1312822.17,328205.5425,1024.3375,0,0,0.0,1.0,0,4
C1645,31.0,1,4,1503973.21,375993.3025,1238.115,1,0,0.25,0.75,0,0
C1646,28.0,4,3,972186.46,324062.1533333333,1052.4533333333334,1,1,0.0,1.0,0,6
C1647,81.0,4,3,1316368.95,438789.64999999997,1471.8999999999999,0,1,0.0,1.0,0,5
C1648,77.0,3,3,1282946.7,427648.89999999997,1476.9433333333334,0,0,0.3333333333333333,0.6666666666666666,0,0
C1649,45.0,4,4,1540887.81,385221.9525,1254.045,0,1,0.25,0.75,0,0
C1650,58.0,2,3,1065238.5,355079.5,1057.95,1,0,0.3333333333333333,0.6666666666666666,0,2
C1651,81.0,4,3,962066.4199999999,320688.80666666664,880.66,1,0,0.0,1.0,0,6
C1652,63.0,4,3,1078933.8,359644.60000000003,1168.3833333333334,1,1,0.3333333333333333,0.6666666666666666,0,7
C1653,53.0,4,4,957106.48,239276.62,860.9325,1,1,0.0,1.0,0,6
C1654,58.0,1,4,1250065.3800000001,312516.34500000003,951.6375,0,0,0.25,0.75,0,2
C1655,61.0,2,3,974749.8,324916.60000000003,1088.5866666666668,1,0,0.3333333333333333,0.6666666666666666,0,2
C1656,35.0,4,4,1401657.84,350414.46,1182.3725,1,1,0.25,0.75,0,7
C1657,68.0,2,4,1316624.69,329156.1725,1023.9675,0,0,0.25,0.75,0,2
C1658,56.0,5,4,1243178.6,310794.65,984.12,0,0,0.0,1.0,0,4
C1659,80.0,4,4,1576416.87,394104.2175,1307.3,0,0,0.0,1.0,0,5
C1660,86.0,4,4,1330046.48,332511.62,1068.57,0,1,0.0,1.0,0,4
C1661,51.0,4,3,1511063.27,503687.75666666665,1599.3433333333332,0,0,0.3333333333333333,0.6666666666666666,0,0
C1662,59.0,4,4,1505862.74,376465.685,1320.35,0,0,0.25,0.75,0,0
C1663,49.0,3,3,926064.21,308688.07,1042.71,1,0,0.3333333333333333,0.6666666666666666,0,2
C1664,57.0,5,3,1390001.73,463333.91,1445.2933333333333,1,0,0.3333333333333333,0.6666666666666666,0,0
C1665,31.0,5,4,966971.19,241742.7975,827.2,0,0,0.0,1.0,0,4
C1666,64.0,2,3,706503.5900000001,235501.19666666668,736.0433333333334,0,0,0.0,1.0,0,4
C1667,59.0,4,3,831811.52,277270.50666666665,862.11,1,0,0.0,1.0,0,6
C1668,69.0,5,4,1046863.21,261715.8025,872.2,0,0,0.0,1.0,0,4
C1669,66.0,3,4,948271.3400000001,237067.83500000002,837.5225,1,1,0.5,0.5,0,7
C1670,56.0,3,4,1356021.03,339005.2575,1076.59,0,1,0.25,0.75,0,7
C1671,78.0,3,4,1329236.75,332309.1875,1120.62,0,0,0.25,0.75,0,2
C1672,52.0,4,3,728363.1699999999,242787.7233333333,889.9166666666666,1,0,0.0,1.0,0,6
C1673,34.0,1,4,1803634.76,450908.69,1422.9925,0,1,0.25,0.75,0,0
C1674,85.0,5,4,1614623.53,403655.8825,1268.7075,0,1,0.25,0.75,0,0
C1675,41.0,5,3,918037.6799999999,306012.56,1012.96,1,0,0.0,1.0,0,6
C1676,27.0,2,4,1251637.0,312909.25,1019.1225,0,0,0.0,1.0,0,4
C1677,62.0,1,3,942915.1799999999,314305.06,975.9433333333333,0,1,0.0,1.0,0,4
